Date,P,Tmax,Tmin,Q,,,,,,,
02-07-2013,8.16329,17.447,11.818,59308.69558,,,,,,,
03-07-2013,7.6475,18.871,11.719,57457.16303,,,,,,,
04-07-2013,9.50118,18.593,12.063,55588.22925,,,,,,,
05-07-2013,11.5886,17.39,11.913,53704.42625,,,,,,,
06-07-2013,7.26263,17.135,11.849,46925.595,,,,,,,
07-07-2013,10.3238,17.249,11.594,55326.11859,,,,,,,
08-07-2013,11.1459,16.678,11.264,58830.58251,,,,,,,
09-07-2013,10.1476,16.682,11.506,62318.11436,,,,,,,
10-07-2013,7.63132,17.675,11.506,65785.15074,,,,,,,
11-07-2013,6.43513,18.077,11.263,69228.12822,,,,,,,
12-07-2013,4.49461,18.19,11.385,72643.48339,,,,,,,
13-07-2013,3.46,18.513,11.547,79885.03,,,,,,,
14-07-2013,5.19776,18.539,11.655,79885.03,,,,,,,
15-07-2013,6.54592,19.336,12.001,68799.3893,,,,,,,
16-07-2013,8.52,19.152,11.603,62480.28517,,,,,,,
17-07-2013,7.8771,18.704,11.449,46925.595,,,,,,,
18-07-2013,6.34763,17.785,11.29,60030.14638,,,,,,,
19-07-2013,8.28474,17.036,11.12,63902.07648,,,,,,,
20-07-2013,6.74829,17.54,10.934,70191.015,,,,,,,
21-07-2013,6.96316,17.21,11.111,70161.015,,,,,,,
22-07-2013,4.58618,17.725,11.044,68536.4564,,,,,,,
23-07-2013,4.92039,18.733,11.236,68174.23359,,,,,,,
24-07-2013,5.93711,17.659,11.162,67786.93987,,,,,,,
25-07-2013,5.71276,18.04,10.854,67374.95513,,,,,,,
26-07-2013,7.32645,18.654,10.936,66938.65923,,,,,,,
27-07-2013,6.20461,17.819,10.856,66768.175,,,,,,,
28-07-2013,2.32776,18.311,10.219,67768.175,,,,,,,
29-07-2013,1.49737,19.259,10.284,62516.78524,,,,,,,
30-07-2013,4.60026,19.355,9.78,59341.31608,,,,,,,
31-07-2013,4.88237,17.894,9.773,56149.75185,,,,,,,
01-08-2013,4.84132,18.829,9.439,52945.44995,,,,,,,
02-08-2013,3.51829,18.535,9.303,49731.76774,,,,,,,
03-08-2013,2.10645,19.155,9.662,44741.47,,,,,,,
04-08-2013,9.64382,19.813,9.707,44741.47,,,,,,,
05-08-2013,9.34684,17.247,9.896,44571.51399,,,,,,,
06-08-2013,7.6825,16.753,10.087,43885.51651,,,,,,,
07-08-2013,9.37053,16.189,9.139,43199.00868,,,,,,,
08-08-2013,5.0375,17.348,9.181,42512.4946,,,,,,,
09-08-2013,6.61961,17.241,9.889,41826.47833,,,,,,,
10-08-2013,6.77132,17.565,9.616,40873.065,,,,,,,
11-08-2013,5.28053,18.011,8.471,40873.065,,,,,,,
12-08-2013,3.72,19.304,8.668,40242.47753,,,,,,,
13-08-2013,4.28355,18.144,9.504,39730.84727,,,,,,,
14-08-2013,5.25987,19.003,9.63,39221.52208,,,,,,,
15-08-2013,5.64211,18.912,9.787,38714.81699,,,,,,,
16-08-2013,4.98842,18.923,9.884,38211.04706,,,,,,,
17-08-2013,4.00145,18.325,10.201,37540,,,,,,,
18-08-2013,2.20579,19.211,9.786,37540,,,,,,,
19-08-2013,2.16697,19.498,9.375,36946.95017,,,,,,,
20-08-2013,2.14566,18.914,9.717,36494.84345,,,,,,,
21-08-2013,3.32118,18.525,9.904,36046.95047,,,,,,,
22-08-2013,2.67763,17.833,9.946,35603.54442,,,,,,,
23-08-2013,2.34763,18.624,10.245,35164.89849,,,,,,,
24-08-2013,2.22368,19.844,11.035,34280.48,,,,,,,
25-08-2013,4.05829,19.622,11.172,34280.48,,,,,,,
26-08-2013,12.6839,18.571,10.58,35462.46566,,,,,,,
27-08-2013,6.72197,17.318,10.307,36125.26272,,,,,,,
28-08-2013,6.39382,17.168,10.411,36791.19105,,,,,,,
29-08-2013,6.4021,16.938,10.632,37459.30783,,,,,,,
30-08-2013,5.38553,17.408,10.572,38128.67025,,,,,,,
31-08-2013,5.34684,16.856,10.687,39103.11,,,,,,,
01-09-2013,7.45789,16.686,10.589,39103.11,,,,,,,
02-09-2013,9.57,16.924,10.64,39486.63608,,,,,,,
03-09-2013,10.4513,16.162,10.386,39842.66351,,,,,,,
04-09-2013,11.6274,15.537,9.859,40196.29973,,,,,,,
05-09-2013,10.7495,15.771,8.92,40546.95033,,,,,,,
06-09-2013,4.29803,15.821,8.236,40894.02088,,,,,,,
07-09-2013,3.55434,15.167,7.806,41461.255,,,,,,,
08-09-2013,2.74579,14.962,6.715,41461.255,,,,,,,
09-09-2013,4.58066,15.364,6.717,41259.27548,,,,,,,
10-09-2013,3.28947,15.319,7.044,41187.47688,,,,,,,
11-09-2013,1.88934,15.57,5.291,41110.30433,,,,,,,
12-09-2013,0.576316,16.528,5.053,41027.61251,,,,,,,
13-09-2013,0.776579,17.07,5.928,40939.25609,,,,,,,
14-09-2013,2.34447,16.645,6.875,40923.14,,,,,,,
15-09-2013,2.40447,15.778,7.16,40923.14,,,,,,,
16-09-2013,0.836053,16.509,7.475,40171.22038,,,,,,,
17-09-2013,1.08803,17.368,7.716,39678.45183,,,,,,,
18-09-2013,1.27658,17.688,8.15,41461.255,,,,,,,
19-09-2013,2.61618,18.115,7.999,36143.0998,,,,,,,
20-09-2013,2.9725,16.01,8.044,33103.9294,,,,,,,
21-09-2013,1.17947,17.101,8.266,28216.615,,,,,,,
22-09-2013,0.843947,18.239,8.442,28216.615,,,,,,,
23-09-2013,1.20697,17.948,8.847,29077.58982,,,,,,,
24-09-2013,2.48,16.982,8.457,29073.75867,,,,,,,
25-09-2013,7.06816,16.537,8.036,29074.45772,,,,,,,
26-09-2013,5.92803,15.128,5.745,29079.42314,,,,,,,
27-09-2013,1.8075,16.927,5.298,29088.39111,,,,,,,
28-09-2013,3.62855,17.57,6.166,29108.08,,,,,,,
29-09-2013,1.80605,13.598,6.921,29108.08,,,,,,,
30-09-2013,0.593026,14.369,7.145,29122.77234,,,,,,,
01-10-2013,1.49829,14.592,6.976,29138.9841,,,,,,,
02-10-2013,1.20487,14.204,7.099,29157.90184,,,,,,,
03-10-2013,4.80947,13.294,6.809,29179.26865,,,,,,,
04-10-2013,8.18303,12.766,5.618,29202.82762,,,,,,,
05-10-2013,12.3968,12.463,5.451,28470.65,,,,,,,
06-10-2013,8.35132,10.361,3.069,28470.65,,,,,,,
07-10-2013,1.1275,11.293,0.764,32773.13422,,,,,,,
08-10-2013,0.155921,12.807,-0.372,35446.38136,,,,,,,
09-10-2013,0.0518421,14.701,-0.917,38113.63764,,,,,,,
10-10-2013,0.0369737,15.608,-0.021,40771.66984,,,,,,,
11-10-2013,0.135526,15.331,1.772,43417.24474,,,,,,,
12-10-2013,0.400921,14.994,2.651,48303.825,,,,,,,
13-10-2013,2.34158,14.094,3.81,48303.825,,,,,,,
14-10-2013,5.26118,13.002,6.043,43845.10873,,,,,,,
15-10-2013,2.77934,12.561,5.139,41521.83603,,,,,,,
16-10-2013,0.597632,12.937,2.959,39183.76581,,,,,,,
17-10-2013,0.563289,13.169,3.155,36833.16919,,,,,,,
18-10-2013,2.02908,13.474,3.211,34472.31727,,,,,,,
19-10-2013,1.68579,12.36,3.076,30963.93,,,,,,,
20-10-2013,2.38053,10.854,1.773,30963.93,,,,,,,
21-10-2013,3.12395,9.48,0.113,29915.43719,,,,,,,
22-10-2013,1.13211,9.245,-4.135,28832.05462,,,,,,,
23-10-2013,0.0707895,9.883,-5.965,27745.4276,,,,,,,
24-10-2013,0.0992105,10.959,-4.686,26656.36618,,,,,,,
25-10-2013,1.7075,10.326,-1.657,25565.68037,,,,,,,
26-10-2013,0.865395,9.892,-1.982,24007.57,,,,,,,
27-10-2013,3.44855,9.9,-1.516,24007.57,,,,,,,
28-10-2013,6.85776,7.577,-2.108,23209.64624,,,,,,,
29-10-2013,3.60579,6.382,-5.387,22518.88175,,,,,,,
30-10-2013,0.681579,6.811,-4.393,21829.06165,,,,,,,
31-10-2013,1.16724,6.138,-3.384,21140.54653,,,,,,,
01-11-2013,0.913421,6.583,-3.372,20453.69697,,,,,,,
02-11-2013,0.771711,6.493,-2.892,19591.015,,,,,,,
03-11-2013,0.133289,6.158,-3.855,19591.015,,,,,,,
04-11-2013,0.0381579,7.22,-6.478,18460.63036,,,,,,,
05-11-2013,0,7.578,-6.387,17640.30258,,,,,,,
06-11-2013,0,8.185,-5.714,16823.54368,,,,,,,
07-11-2013,0.0318421,7.861,-5.856,16010.87547,,,,,,,
08-11-2013,0.179474,7.326,-5.371,15202.81977,,,,,,,
09-11-2013,0.119211,7.309,-5.969,14042.31,,,,,,,
10-11-2013,0.0146053,7.009,-7.472,14042.31,,,,,,,
11-11-2013,0,6.697,-8.838,13558.36313,,,,,,,
12-11-2013,0,7.015,-8.217,13122.73772,,,,,,,
13-11-2013,0,6.686,-8.125,12693.10066,,,,,,,
14-11-2013,0.00197368,6.665,-8.107,12269.58037,,,,,,,
15-11-2013,0,6.753,-8.7,11852.30526,,,,,,,
16-11-2013,0.00763158,7.214,-8.319,11441.40375,,,,,,,
17-11-2013,0,7.656,-7.576,10851.765,,,,,,,
18-11-2013,0,7.988,-7.697,10845.00213,,,,,,,
19-11-2013,0,7.489,-8.883,10659.52761,,,,,,,
20-11-2013,0,7.165,-8.367,10480.47784,,,,,,,
21-11-2013,0.00763158,7.605,-7.099,10307.74999,,,,,,,
22-11-2013,0,7.937,-6.233,10141.24123,,,,,,,
23-11-2013,0,9.056,-6.938,9940.825,,,,,,,
24-11-2013,0.00105263,8.396,-7.097,9940.825,,,,,,,
25-11-2013,0,9.188,-5.424,9689.227172,,,,,,,
26-11-2013,0,9.059,-5.174,9513.320755,,,,,,,
27-11-2013,0,9.662,-4.838,9343.143873,,,,,,,
28-11-2013,0.0618421,10.033,-4.305,9178.630985,,,,,,,
29-11-2013,0.0101316,9.354,-4.965,9019.716548,,,,,,,
30-11-2013,0.00355263,7.921,-6.436,8804.59,,,,,,,
01-12-2013,0,7.188,-7.219,8804.59,,,,,,,
02-12-2013,0.00986842,7.77,-7.821,8693.476275,,,,,,,
03-12-2013,0.0126316,8.181,-6.726,8605.148319,,,,,,,
04-12-2013,0,7.385,-7.828,8521.903758,,,,,,,
05-12-2013,0,7.125,-7.776,8443.621921,,,,,,,
06-12-2013,0,7.397,-7.481,8370.182131,,,,,,,
07-12-2013,0,6.928,-7.467,8288.23,,,,,,,
08-12-2013,0.158816,7.054,-7.231,8288.23,,,,,,,
09-12-2013,0.119342,6.151,-6.964,8166.898721,,,,,,,
10-12-2013,0.0725,6.158,-6.543,8086.122682,,,,,,,
11-12-2013,0.76,5.042,-6.925,8009.6261,,,,,,,
12-12-2013,1.12605,3.233,-8.083,7937.316952,,,,,,,
13-12-2013,0.418026,1.998,-8.43,7869.103212,,,,,,,
14-12-2013,0.150658,0.181,-11.801,7795.71,,,,,,,
15-12-2013,0.0546053,0.483,-13.021,7795.71,,,,,,,
16-12-2013,0.00236842,3.626,-12.686,7663.053872,,,,,,,
17-12-2013,0.0172368,5.01,-11.058,7575.068868,,,,,,,
18-12-2013,0,4.68,-10.823,7490.786917,,,,,,,
19-12-2013,0.0565789,2.502,-10.064,7410.155611,,,,,,,
20-12-2013,0.306842,1.107,-10.273,7333.122539,,,,,,,
21-12-2013,0.0428947,3.45,-11.032,7234.895,,,,,,,
22-12-2013,0.0153947,3.643,-9.112,7234.895,,,,,,,
23-12-2013,0.00223684,5.079,-8.461,7158.280656,,,,,,,
24-12-2013,0,5.652,-6.831,7102.786914,,,,,,,
25-12-2013,0,5.742,-6.734,7050.581075,,,,,,,
26-12-2013,0,5.719,-7.035,7001.602028,,,,,,,
27-12-2013,0,4.649,-6.85,6955.788666,,,,,,,
28-12-2013,0.511184,3.681,-7.288,6893.72,,,,,,,
29-12-2013,0.0835526,3.066,-8.506,6893.72,,,,,,,
30-12-2013,0.0569737,4.101,-10.005,6881.050816,,,,,,,
31-12-2013,0.0206579,5.009,-9.511,6870.053197,,,,,,,
01-01-2014,0.0315789,5.16,-8.523,6861.840216,,,,,,,
02-01-2014,0.00657895,4.782,-8.87,6910.32,,,,,,,
03-01-2014,0,5.624,-9.848,6793.442588,,,,,,,
04-01-2014,0.0114474,5.387,-8.769,6746.075,,,,,,,
05-01-2014,0.0114474,3.846,-7.867,6661.078032,,,,,,,
06-01-2014,0.897105,1.258,-8.65,6595.225,,,,,,,
07-01-2014,0.0947368,2.606,-10.485,6520.578317,,,,,,,
08-01-2014,0.0109211,2.511,-10.603,6457.385,,,,,,,
09-01-2014,0.00605263,3.438,-10.543,6380.476473,,,,,,,
10-01-2014,0.0517105,3.099,-8.497,6310.95,,,,,,,
11-01-2014,0.46,1.161,-9.684,6245.341897,,,,,,,
12-01-2014,0.173684,2.733,-12.638,6210.51,,,,,,,
13-01-2014,0.00644737,4.808,-11.395,6089.265531,,,,,,,
14-01-2014,0.0601316,5.055,-8.818,6141.605,,,,,,,
15-01-2014,0.0132895,3.783,-9.963,5374.295,,,,,,,
16-01-2014,0.0906579,3.186,-11.482,6064.37,,,,,,,
17-01-2014,0.215526,4.023,-11.612,5968.891004,,,,,,,
18-01-2014,0.692632,4.032,-11.034,6051.615,,,,,,,
19-01-2014,0.316184,1.387,-11.921,5999.060622,,,,,,,
20-01-2014,0.0405263,2.266,-12.664,6020.69,,,,,,,
21-01-2014,0.0293421,4.831,-11.278,5959.297968,,,,,,,
22-01-2014,0.167105,6.737,-8.032,5927.774428,,,,,,,
23-01-2014,0.0214474,6.243,-8.423,5898.658225,,,,,,,
24-01-2014,0.0178947,5.426,-8.251,5871.949773,,,,,,,
25-01-2014,0.0381579,3.826,-10.503,5847.649486,,,,,,,
26-01-2014,0.0165789,4.606,-9.657,5824.1,,,,,,,
27-01-2014,0.1525,4.32,-8.375,5808.11655,,,,,,,
28-01-2014,0.0456579,2.54,-11.596,5769.4,,,,,,,
29-01-2014,0.00315789,4.489,-11.257,5806.139393,,,,,,,
30-01-2014,0.000526316,3.88,-11.125,5888.935,,,,,,,
31-01-2014,0,4.437,-11.876,5765.138899,,,,,,,
01-02-2014,0.00184211,5.197,-11.615,5698.51,,,,,,,
02-02-2014,0.00526316,7.133,-10.767,5672.884738,,,,,,,
03-02-2014,0.00565789,7.579,-8.858,5638.155,,,,,,,
04-02-2014,0.0593421,5.923,-7.816,5603.454036,,,,,,,
05-02-2014,0.399342,5.172,-6.84,5572.117979,,,,,,,
06-02-2014,0.0981579,4.181,-8.174,5543.383025,,,,,,,
07-02-2014,0.768553,4.882,-7.5,5517.287579,,,,,,,
08-02-2014,0.996974,4.379,-5.757,5493.870046,,,,,,,
09-02-2014,1.01263,5.162,-6.287,5464.07,,,,,,,
10-02-2014,0.305789,5.136,-6.771,5465.329476,,,,,,,
11-02-2014,0.378947,3.844,-7.926,5460.27189,,,,,,,
12-02-2014,0.0767105,3.361,-9.406,5458.023116,,,,,,,
13-02-2014,0.0709211,3.874,-10.211,5458.610203,,,,,,,
14-02-2014,0.780921,3.806,-7.43,5462.060195,,,,,,,
15-02-2014,2.61276,1.719,-4.782,5468.400137,,,,,,,
16-02-2014,6.69526,0.395,-6.521,5477.657077,,,,,,,
17-02-2014,2.93092,-1.13,-10.913,5489.85806,,,,,,,
18-02-2014,0.175395,0.943,-13.105,5505.030131,,,,,,,
19-02-2014,0.0118421,4.048,-11.645,5523.200336,,,,,,,
20-02-2014,0.0746053,4.966,-8.817,5544.395722,,,,,,,
21-02-2014,0.178026,5.21,-9.019,5433.335,,,,,,,
22-02-2014,0.102105,5.873,-7.172,5746.273067,,,,,,,
23-02-2014,0.159211,5.547,-6.194,5926.840202,,,,,,,
24-02-2014,0.0951316,5.446,-8.394,6110.202871,,,,,,,
25-02-2014,0.0127632,6.739,-7.793,6296.219203,,,,,,,
26-02-2014,0.128684,6.362,-4.885,6484.74733,,,,,,,
27-02-2014,0.266579,6.251,-3.699,6675.645381,,,,,,,
28-02-2014,0.796053,5.148,-3.502,6868.771488,,,,,,,
01-03-2014,0.543947,5.091,-4.522,7174.47,,,,,,,
02-03-2014,0.263289,5.791,-5.276,7138.410382,,,,,,,
03-03-2014,0.308816,5.982,-6.351,7253.385,,,,,,,
04-03-2014,0.325789,6.462,-6.381,7250.194726,,,,,,,
05-03-2014,0.347763,4.384,-6.286,7373.64,,,,,,,
06-03-2014,0.223684,4.949,-6.837,7231.433045,,,,,,,
07-03-2014,0.212237,4.701,-6.653,7178.155,,,,,,,
08-03-2014,0.0286842,4.854,-7.407,7125.011886,,,,,,,
09-03-2014,0.0263158,5.973,-7.738,7027.895,,,,,,,
10-03-2014,0.0486842,6.302,-6.58,7080.116718,,,,,,,
11-03-2014,0.125395,6.713,-5.88,7002.055,,,,,,,
12-03-2014,0.160658,7.327,-5.443,7193.880282,,,,,,,
13-03-2014,0.120658,7.018,-5.823,7022.34,,,,,,,
14-03-2014,0.143684,7.563,-5.681,7725.624086,,,,,,,
15-03-2014,0.0632895,8.89,-5.837,8237.97,,,,,,,
16-03-2014,0.04,10.043,-4.577,8481.886368,,,,,,,
17-03-2014,0.458553,9.984,-3.558,8966.905,,,,,,,
18-03-2014,1.75132,10.003,-3.143,8979.588947,,,,,,,
19-03-2014,2.6775,5.95,-3.5,9331.235,,,,,,,
20-03-2014,1.52092,6.381,-5.076,9108.393976,,,,,,,
21-03-2014,0.740921,5.422,-6.171,9167.505,,,,,,,
22-03-2014,1.00868,5.552,-5.709,8932.148913,,,,,,,
23-03-2014,0.545263,5.66,-6.862,8742.46,,,,,,,
24-03-2014,0.2775,7.564,-6.09,8715.631534,,,,,,,
25-03-2014,0.934474,8.692,-4.427,8544.625,,,,,,,
26-03-2014,0.557237,9.267,-2.591,8672.311974,,,,,,,
27-03-2014,0.924868,9.302,-1.847,8414.955,,,,,,,
28-03-2014,1.74737,11.276,-1.341,9071.398819,,,,,,,
29-03-2014,1.45197,10.234,-0.613,9128.53,,,,,,,
30-03-2014,1.77368,10.424,-0.849,10150.08103,,,,,,,
31-03-2014,1.21987,9.982,-1.677,10509.525,,,,,,,
01-04-2014,0.692105,9.427,-2.479,11973.44627,,,,,,,
02-04-2014,0.416579,8.851,-2.373,14069.21,,,,,,,
03-04-2014,1.26895,8.541,-1.804,13095.2516,,,,,,,
04-04-2014,0.487632,8.194,-3.484,13219.315,,,,,,,
05-04-2014,0.164605,10.144,-3.135,12992.78646,,,,,,,
06-04-2014,0.333684,12.009,-0.811,12576.03,,,,,,,
07-04-2014,2.0475,11.969,0.513,13099.20192,,,,,,,
08-04-2014,4.62434,10.651,1.191,13484.985,,,,,,,
09-04-2014,2.34171,10.491,0.129,13356.73362,,,,,,,
10-04-2014,1.03921,10.543,-0.649,13575.01,,,,,,,
11-04-2014,0.364605,10.148,-2.197,13227.89407,,,,,,,
12-04-2014,0.606842,9.246,-1.942,12986.03,,,,,,,
13-04-2014,0.162632,8.78,-1.789,12982.96501,,,,,,,
14-04-2014,0.601974,9.992,-1.483,12559.225,,,,,,,
15-04-2014,0.695658,10.521,-1.474,13209.09386,,,,,,,
16-04-2014,1.62368,10.006,-0.144,12743.175,,,,,,,
17-04-2014,1.88289,9.438,0.67,14678.67391,,,,,,,
18-04-2014,0.364342,12.501,0.642,16950.015,,,,,,,
19-04-2014,0.793289,12.818,1.305,15772.33555,,,,,,,
20-04-2014,0.755789,13.282,0.908,16180.415,,,,,,,
21-04-2014,0.520658,13.521,0.625,15096.92191,,,,,,,
22-04-2014,0.171579,13.996,1.263,14319.335,,,,,,,
23-04-2014,0.411842,13.033,1.181,14079.51497,,,,,,,
24-04-2014,1.09829,12.019,1.014,13082.425,,,,,,,
25-04-2014,0.945,12.571,-0.416,13908.46303,,,,,,,
26-04-2014,0.776974,12.204,0.279,14271.585,,,,,,,
27-04-2014,2.49237,12.382,1.705,14259.30849,,,,,,,
28-04-2014,3.15145,11.157,0.839,14648.405,,,,,,,
29-04-2014,1.08421,11.821,-0.658,14171.53674,,,,,,,
30-04-2014,0.529605,14.442,0.093,13690.92,,,,,,,
01-05-2014,2.01158,13.91,2.272,14097.26832,,,,,,,
02-05-2014,2.36632,11.024,2.81,13875.91,,,,,,,
03-05-2014,2.87842,10.506,2.075,14731.67574,,,,,,,
04-05-2014,4.12224,10.124,1.72,15212.41,,,,,,,
05-05-2014,2.47184,12.108,2.239,15792.13285,,,,,,,
06-05-2014,8.37197,12.937,3.35,17033.915,,,,,,,
07-05-2014,16.0496,11.586,3.504,16122.26643,,,,,,,
08-05-2014,14.4018,11.558,3.883,16169.13,,,,,,,
09-05-2014,10.8179,12.551,4.353,15392.63444,,,,,,,
10-05-2014,6.03684,14.196,4.47,14730.3,,,,,,,
11-05-2014,5.19447,12.8,4.332,14547.1289,,,,,,,
12-05-2014,6.71092,13.31,4.836,14006.945,,,,,,,
13-05-2014,4.62303,13.69,5.107,14115.82492,,,,,,,
14-05-2014,3.18671,14.127,5.004,13881.53,,,,,,,
15-05-2014,2.61461,13.171,4.082,14087.73819,,,,,,,
16-05-2014,1.65342,14.36,4.32,13992.955,,,,,,,
17-05-2014,1.35092,14.292,4.738,14418.18074,,,,,,,
18-05-2014,1.04579,15.219,4.89,14349.91,,,,,,,
19-05-2014,1.84316,16.461,5.957,15321.21013,,,,,,,
20-05-2014,4.22947,16.058,6.747,16592.995,,,,,,,
21-05-2014,4.91882,15.523,6.365,15911.89868,,,,,,,
22-05-2014,2.39342,14.603,5.056,15706.215,,,,,,,
23-05-2014,1.21211,15.562,5.307,15994.86434,,,,,,,
24-05-2014,1.10632,16.08,6.569,16119.73,,,,,,,
25-05-2014,2.64013,16.755,7.038,16282.07614,,,,,,,
26-05-2014,3.80789,15.079,7.582,16031.08,,,,,,,
27-05-2014,11.4599,14.494,7.529,17051.61392,,,,,,,
28-05-2014,16.1895,13.349,7.046,17917.38,,,,,,,
29-05-2014,5.03132,12.783,4.978,18014.44841,,,,,,,
30-05-2014,0.739868,14.233,3.856,18567.675,,,,,,,
31-05-2014,0.301974,17.108,4.481,18489.13791,,,,,,,
01-06-2014,1.04882,17.721,6.083,17937.315,,,,,,,
02-06-2014,1.51224,18.19,7.949,19508.19773,,,,,,,
03-06-2014,2.41908,18.546,8.71,20400.99851,,,,,,,
04-06-2014,3.37566,18.913,8.675,21296.14882,,,,,,,
05-06-2014,4.97053,18.541,9.183,22192.93292,,,,,,,
06-06-2014,6.99408,18.317,9.694,23090.63508,,,,,,,
07-06-2014,5.51645,18.533,10.221,24882.41,,,,,,,
08-06-2014,6.30092,18.718,9.815,23893.00377,,,,,,,
09-06-2014,5.44908,18.101,9.51,23797.35472,,,,,,,
10-06-2014,5.92487,18.82,10.029,23701.99252,,,,,,,
11-06-2014,4.08434,18.113,9.907,23607.31734,,,,,,,
12-06-2014,2.70276,17.772,8.8,23513.72931,,,,,,,
13-06-2014,4.09553,17.037,8.68,23421.62858,,,,,,,
14-06-2014,3.29737,17.88,8.788,22865.53,,,,,,,
15-06-2014,3.32579,18.174,8.781,23761.00306,,,,,,,
16-06-2014,2.07684,19.069,7.758,24192.69696,,,,,,,
17-06-2014,2.30395,20.967,8.3,24626.31553,,,,,,,
18-06-2014,6.77434,20.359,10.328,25061.67734,,,,,,,
19-06-2014,10.3696,20.257,11.061,25498.60091,,,,,,,
20-06-2014,11.5705,18.453,10.89,25936.9048,,,,,,,
21-06-2014,12.7926,17.901,10.983,26036.7,,,,,,,
22-06-2014,12.805,16.681,10.876,27194.28075,,,,,,,
23-06-2014,9.06079,17.61,10.893,28012.56582,,,,,,,
24-06-2014,4.04382,18.28,10.686,28830.65723,,,,,,,
25-06-2014,2.70645,19.695,10.324,29647.94944,,,,,,,
26-06-2014,8.24605,19.156,10.253,30463.83691,,,,,,,
27-06-2014,8.64816,19.02,10.851,31277.71411,,,,,,,
28-06-2014,9.4525,18.261,10.72,32931.095,,,,,,,
29-06-2014,8.64816,17.129,10.557,31961.57459,,,,,,,
30-06-2014,7.58987,17.347,10.12,31831.39808,,,,,,,
01-07-2014,5.11079,18.068,10.176,31698.89172,,,,,,,
02-07-2014,5.46461,17.619,10.582,31564.50124,,,,,,,
03-07-2014,4.85197,17.68,10.829,31428.67239,,,,,,,
04-07-2014,4.31289,18.283,11.09,31291.85091,,,,,,,
05-07-2014,3.77658,18.783,11.339,30726.78,,,,,,,
06-07-2014,4.05553,18.971,11.416,31492.11248,,,,,,,
07-07-2014,7.6354,19.004,12.002,31829.55307,,,,,,,
08-07-2014,4.81368,18.208,11.91,32166.71615,,,,,,,
09-07-2014,1.9775,20.014,11.734,32503.51352,,,,,,,
10-07-2014,3.50882,19.8,11.947,32839.857,,,,,,,
11-07-2014,5.29171,19.356,12.147,33175.65839,,,,,,,
12-07-2014,5.85882,19.042,12.077,31744.77,,,,,,,
13-07-2014,8.66329,18.454,11.634,35807.05173,,,,,,,
14-07-2014,11.7136,17.25,11.225,38100.26261,,,,,,,
15-07-2014,10.763,16.525,11.039,40388.16925,,,,,,,
16-07-2014,8.31684,17.146,11.147,42668.47875,,,,,,,
17-07-2014,8.66513,16.758,11.314,44938.89824,,,,,,,
18-07-2014,5.67316,18.706,11.667,47197.13481,,,,,,,
19-07-2014,3.895,19.1,12.08,51900.4,,,,,,,
20-07-2014,4.58645,19.192,11.682,48935.82745,,,,,,,
21-07-2014,6.24934,19.063,11.574,48414.76812,,,,,,,
22-07-2014,6.58171,19.034,11.731,47878.49507,,,,,,,
23-07-2014,9.44461,17.785,10.97,47327.7858,,,,,,,
24-07-2014,7.26447,17.568,10.677,46763.4178,,,,,,,
25-07-2014,6.03118,17.987,10.042,46186.16855,,,,,,,
26-07-2014,4.09461,18.494,10.104,46622.745,,,,,,,
27-07-2014,7.14882,19.346,10.532,43856.51601,,,,,,,
28-07-2014,6.3875,18.206,10.731,42106.94844,,,,,,,
29-07-2014,3.98368,18.172,10.913,40350.17106,,,,,,,
30-07-2014,3.84105,18.642,11.196,38588.24211,,,,,,,
31-07-2014,3.23908,19.352,11.742,36823.21981,,,,,,,
01-08-2014,4.26513,19.322,12.024,35057.16241,,,,,,,
02-08-2014,7.04579,19.491,11.876,31601.92,,,,,,,
03-08-2014,5.4825,18.894,11.711,33407.68773,,,,,,,
04-08-2014,3.21789,18.939,11.741,33526.2769,,,,,,,
05-08-2014,4.96539,18.218,11.391,33647.84387,,,,,,,
06-08-2014,4.03987,19.798,11.418,33772.33685,,,,,,,
07-08-2014,4.57671,19.2,12.041,33899.70407,,,,,,,
08-08-2014,4.46671,19.352,12.007,34029.89375,,,,,,,
09-08-2014,5.05947,19.412,12.005,32693.925,,,,,,,
10-08-2014,5.14921,18.89,11.924,35930.24532,,,,,,,
11-08-2014,9.21829,18.275,11.654,37698.46989,,,,,,,
12-08-2014,12.6655,16.776,11.329,39465.64226,,,,,,,
13-08-2014,20.9864,16.433,10.84,41229.87688,,,,,,,
14-08-2014,24.6121,13.949,9.431,42989.2882,,,,,,,
15-08-2014,14.5,12.578,9.109,44741.99068,,,,,,,
16-08-2014,6.37658,15.713,9.441,48157.735,,,,,,,
17-08-2014,4.64908,17.44,10.472,46362.8443,,,,,,,
18-08-2014,5.68566,17.897,10.687,46229.31117,,,,,,,
19-08-2014,6.06276,18.19,10.805,46085.70065,,,,,,,
20-08-2014,6.75961,17.505,10.321,45932.214,,,,,,,
21-08-2014,6.96868,16.621,10.198,45769.05251,,,,,,,
22-08-2014,13.3636,15.752,9.713,45596.41745,,,,,,,
23-08-2014,15.6008,15.086,9.194,44114.825,,,,,,,
24-08-2014,15.3313,14.898,8.936,46667.24451,,,,,,,
25-08-2014,12.8654,14.444,8.66,47909.48668,,,,,,,
26-08-2014,4.06447,15.679,8.394,49139.8154,,,,,,,
27-08-2014,2.34921,17.191,8.695,50356.80946,,,,,,,
28-08-2014,1.35763,17.557,9.3,51559.04763,,,,,,,
